User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Join Month,Last Payment Month
1966,Premium,10,2022-11-04,2023-07-09,France,44,Female,Tablet,1 Month,November,July
1967,Basic,13,2022-11-05,2023-07-06,Brazil,29,Male,Laptop,1 Month,November,July
1968,Standard,12,2022-11-06,2023-07-09,Mexico,32,Female,Tablet,1 Month,November,July
1969,Premium,11,2022-11-07,2023-07-09,Spain,31,Male,Smartphone,1 Month,November,July
1970,Basic,14,2022-11-08,2023-07-08,Italy,27,Male,Laptop,1 Month,November,July
1971,Premium,13,2022-11-08,2023-07-06,Spain,43,Female,Laptop,1 Month,November,July
1972,Basic,14,2022-11-09,2023-07-10,Spain,48,Male,Tablet,1 Month,November,July
1973,Standard,15,2022-11-09,2023-07-09,United States,37,Female,Tablet,1 Month,November,July
1974,Standard,11,2022-11-05,2023-07-08,Canada,42,Male,Smartphone,1 Month,November,July
1975,Basic,11,2022-11-04,2023-07-07,United States,40,Male,Tablet,1 Month,November,July
1976,Premium,13,2022-10-19,2023-07-09,United States,37,Female,Tablet,1 Month,October,July
1977,Basic,12,2022-10-12,2023-07-09,Canada,31,Male,Smartphone,1 Month,October,July
1978,Standard,11,2022-10-03,2023-07-09,United Kingdom,30,Male,Smart TV,1 Month,October,July
1979,Premium,15,2022-09-28,2023-07-08,Australia,51,Female,Smartphone,1 Month,September,July
1980,Basic,15,2022-09-17,2023-07-09,Germany,42,Female,Laptop,1 Month,September,July
1981,Premium,13,2022-09-16,2023-07-08,France,37,Female,Smartphone,1 Month,September,July
1982,Basic,14,2022-09-15,2023-07-09,Brazil,44,Female,Smartphone,1 Month,September,July
1983,Standard,11,2022-09-14,2023-07-08,Mexico,37,Male,Tablet,1 Month,September,July
1984,Standard,11,2022-09-15,2023-07-09,Spain,44,Male,Smartphone,1 Month,September,July
1985,Basic,11,2022-09-06,2023-07-09,Italy,40,Male,Tablet,1 Month,September,July
1986,Premium,15,2022-08-28,2023-07-09,Spain,27,Male,Smart TV,1 Month,August,July
1987,Basic,12,2022-08-07,2023-07-08,Spain,31,Male,Smart TV,1 Month,August,July
1988,Standard,15,2022-08-07,2023-07-10,United States,39,Female,Smartphone,1 Month,August,July
1989,Premium,12,2022-08-06,2023-07-09,Canada,47,Female,Tablet,1 Month,August,July
1990,Basic,15,2022-07-30,2023-07-09,United States,30,Male,Smart TV,1 Month,July,July
1991,Premium,12,2022-07-30,2023-07-08,United States,35,Male,Laptop,1 Month,July,July
1992,Basic,14,2022-07-30,2023-07-10,Canada,39,Male,Smartphone,1 Month,July,July
1993,Standard,15,2022-07-19,2023-07-08,United Kingdom,29,Female,Tablet,1 Month,July,July
1994,Standard,11,2022-07-17,2023-07-10,Australia,28,Male,Laptop,1 Month,July,July
1995,Basic,11,2022-07-12,2023-07-08,Germany,39,Male,Tablet,1 Month,July,July
1996,Premium,10,2022-07-11,2023-07-10,France,34,Male,Smart TV,1 Month,July,July
1997,Basic,14,2022-07-10,2023-07-08,Brazil,47,Male,Smart TV,1 Month,July,July
1998,Standard,14,2022-07-10,2023-07-11,Mexico,47,Female,Smart TV,1 Month,July,July
1999,Premium,13,2022-07-08,2023-07-08,Spain,46,Male,Smart TV,1 Month,July,July
2000,Basic,12,2022-07-09,2023-07-09,Italy,31,Male,Smart TV,1 Month,July,July
2001,Premium,10,2022-07-09,2023-07-08,Spain,41,Female,Smart TV,1 Month,July,July
2002,Basic,10,2022-07-09,2023-07-11,Spain,30,Female,Smartphone,1 Month,July,July
2003,Standard,11,2022-07-10,2023-07-08,United States,41,Male,Tablet,1 Month,July,July
2004,Standard,12,2022-07-12,2023-07-08,Canada,48,Female,Laptop,1 Month,July,July
2005,Basic,10,2022-07-13,2023-07-09,United States,35,Female,Laptop,1 Month,July,July
2006,Premium,13,2022-07-16,2023-07-10,United States,41,Female,Laptop,1 Month,July,July
2007,Basic,10,2022-07-17,2023-07-07,Canada,39,Female,Smart TV,1 Month,July,July
2008,Standard,10,2022-07-26,2023-07-09,United Kingdom,45,Male,Laptop,1 Month,July,July
2009,Premium,10,2022-07-31,2023-07-09,Australia,41,Male,Laptop,1 Month,July,July
2010,Basic,13,2022-08-03,2023-07-10,Germany,28,Male,Laptop,1 Month,August,July
2011,Premium,10,2022-08-15,2023-07-07,France,28,Female,Tablet,1 Month,August,July
2012,Basic,15,2022-08-18,2023-07-10,Brazil,48,Male,Smart TV,1 Month,August,July
2013,Standard,10,2022-08-27,2023-07-08,Mexico,40,Female,Smart TV,1 Month,August,July
2014,Standard,12,2022-08-29,2023-07-10,Spain,39,Male,Smart TV,1 Month,August,July
2015,Basic,12,2022-09-05,2023-07-07,Italy,27,Male,Smartphone,1 Month,September,July
2016,Premium,10,2022-09-06,2023-07-11,Spain,32,Female,Smart TV,1 Month,September,July
2017,Basic,10,2022-09-14,2023-07-08,Spain,38,Male,Laptop,1 Month,September,July
2018,Standard,10,2022-09-16,2023-07-09,United States,41,Female,Laptop,1 Month,September,July
2019,Premium,10,2022-09-18,2023-07-10,Canada,32,Female,Laptop,1 Month,September,July
2020,Basic,12,2022-09-23,2023-07-11,United States,37,Male,Tablet,1 Month,September,July
2021,Basic,12,2022-09-25,2023-07-08,United States,50,Female,Laptop,1 Month,September,July
2022,Basic,10,2022-10-06,2023-07-09,Canada,48,Female,Laptop,1 Month,October,July
2023,Standard,11,2022-10-09,2023-07-10,United Kingdom,37,Male,Tablet,1 Month,October,July
2024,Premium,13,2022-10-11,2023-07-11,Australia,46,Female,Laptop,1 Month,October,July
2025,Basic,13,2022-10-12,2023-07-08,Germany,46,Male,Laptop,1 Month,October,July
2026,Basic,15,2022-10-13,2023-07-09,France,39,Male,Smart TV,1 Month,October,July
2027,Premium,13,2022-10-17,2023-07-10,Brazil,42,Female,Smart TV,1 Month,October,July
2028,Standard,11,2022-10-19,2023-07-10,Mexico,41,Female,Smartphone,1 Month,October,July
2029,Standard,10,2022-10-21,2023-07-07,Spain,28,Male,Smart TV,1 Month,October,July
2030,Basic,14,2022-10-23,2023-07-09,Italy,43,Male,Tablet,1 Month,October,July
2031,Premium,14,2022-10-25,2023-07-10,Spain,45,Female,Smart TV,1 Month,October,July
2032,Standard,10,2022-10-27,2023-07-09,Spain,45,Male,Smart TV,1 Month,October,July
2033,Basic,13,2022-10-31,2023-07-07,United States,48,Male,Smartphone,1 Month,October,July
2034,Standard,12,2022-11-02,2023-07-09,Canada,30,Male,Laptop,1 Month,November,July
2035,Premium,11,2022-11-04,2023-07-10,United States,51,Female,Smart TV,1 Month,November,July
2036,Basic,12,2022-11-05,2023-07-09,United States,48,Female,Smartphone,1 Month,November,July
2037,Premium,13,2022-11-06,2023-07-07,Canada,41,Female,Smart TV,1 Month,November,July
2038,Standard,11,2022-11-07,2023-07-10,United Kingdom,37,Female,Smartphone,1 Month,November,July
2039,Basic,11,2022-11-08,2023-07-09,Australia,43,Male,Laptop,1 Month,November,July
2040,Standard,15,2022-11-08,2023-07-08,Germany,51,Male,Laptop,1 Month,November,July
2041,Premium,10,2022-11-09,2023-07-07,France,34,Female,Smartphone,1 Month,November,July
2042,Basic,10,2022-11-09,2023-07-10,Brazil,35,Female,Smartphone,1 Month,November,July
2043,Standard,12,2022-11-05,2023-07-09,Mexico,45,Female,Smart TV,1 Month,November,July
2044,Premium,12,2022-11-05,2023-07-10,Spain,31,Male,Smart TV,1 Month,November,July
2045,Basic,15,2022-11-02,2023-07-08,Italy,50,Female,Laptop,1 Month,November,July
2046,Premium,12,2022-10-30,2023-07-09,Spain,41,Male,Smartphone,1 Month,October,July
2047,Basic,11,2022-10-30,2023-07-09,Spain,42,Female,Laptop,1 Month,October,July
2048,Standard,11,2022-10-24,2023-07-09,United States,41,Male,Tablet,1 Month,October,July
2049,Standard,14,2022-10-08,2023-07-08,Canada,34,Male,Tablet,1 Month,October,July
2050,Basic,13,2022-10-04,2023-07-09,United States,35,Female,Smartphone,1 Month,October,July
2051,Premium,10,2022-09-28,2023-07-09,United States,48,Male,Smartphone,1 Month,September,July
2052,Basic,11,2022-09-22,2023-07-09,Canada,39,Female,Smart TV,1 Month,September,July
2053,Standard,14,2022-09-19,2023-07-09,United Kingdom,37,Female,Laptop,1 Month,September,July
2054,Premium,10,2022-09-13,2023-07-09,Australia,31,Male,Tablet,1 Month,September,July
2055,Basic,14,2022-09-05,2023-07-09,Germany,29,Female,Laptop,1 Month,September,July
2056,Premium,10,2022-08-20,2023-07-09,France,36,Male,Tablet,1 Month,August,July
2057,Basic,10,2022-08-10,2023-07-08,Brazil,32,Male,Smartphone,1 Month,August,July
2058,Standard,10,2022-08-10,2023-07-11,Mexico,31,Female,Smartphone,1 Month,August,July
2059,Standard,14,2022-08-06,2023-07-09,Spain,31,Male,Laptop,1 Month,August,July
2060,Basic,12,2022-08-03,2023-07-10,Italy,29,Male,Smart TV,1 Month,August,July
2061,Premium,10,2022-08-01,2023-07-09,Spain,48,Male,Smart TV,1 Month,August,July
2062,Basic,14,2022-07-28,2023-07-10,Spain,46,Male,Tablet,1 Month,July,July
2063,Standard,15,2022-07-22,2023-07-09,United States,35,Female,Smartphone,1 Month,July,July
2064,Premium,11,2022-07-22,2023-07-11,Canada,37,Female,Tablet,1 Month,July,July
2065,Basic,12,2022-07-20,2023-07-09,United States,45,Female,Tablet,1 Month,July,July
2066,Premium,15,2022-07-12,2023-07-10,United States,48,Female,Laptop,1 Month,July,July
2067,Basic,10,2022-07-12,2023-07-09,Canada,44,Female,Laptop,1 Month,July,July
2068,Standard,14,2022-07-10,2023-07-11,United Kingdom,47,Female,Laptop,1 Month,July,July
2069,Standard,12,2022-07-11,2023-07-08,Australia,35,Male,Smart TV,1 Month,July,July
2070,Basic,10,2022-07-11,2023-07-09,Germany,35,Female,Smartphone,1 Month,July,July
2071,Premium,11,2022-07-09,2023-07-08,France,35,Male,Smartphone,1 Month,July,July
2072,Basic,15,2022-07-10,2023-07-11,Brazil,49,Female,Laptop,1 Month,July,July
2073,Standard,11,2022-07-12,2023-07-08,Mexico,50,Female,Tablet,1 Month,July,July
2074,Premium,14,2022-07-13,2023-07-09,Spain,44,Male,Smartphone,1 Month,July,July
2075,Basic,14,2022-07-15,2023-07-09,Italy,47,Female,Tablet,1 Month,July,July
2076,Premium,15,2022-07-16,2023-07-11,Spain,46,Female,Laptop,1 Month,July,July
2077,Basic,11,2022-07-19,2023-07-08,Spain,39,Female,Laptop,1 Month,July,July
2078,Standard,15,2022-07-23,2023-07-10,United States,34,Male,Laptop,1 Month,July,July
2079,Standard,10,2022-07-28,2023-07-09,Canada,31,Female,Smart TV,1 Month,July,July
2080,Basic,10,2022-08-14,2023-07-11,United States,46,Female,Laptop,1 Month,August,July
2081,Premium,15,2022-08-18,2023-07-08,United States,30,Male,Smart TV,1 Month,August,July
2082,Basic,12,2022-08-23,2023-07-12,Canada,29,Male,Tablet,1 Month,August,July
2083,Standard,12,2022-08-27,2023-07-09,United Kingdom,42,Male,Tablet,1 Month,August,July
2084,Premium,13,2022-09-01,2023-07-10,Australia,27,Female,Smartphone,1 Month,September,July
2085,Basic,15,2022-09-02,2023-07-09,Germany,33,Male,Laptop,1 Month,September,July
2086,Premium,13,2022-09-04,2023-07-12,France,45,Female,Smart TV,1 Month,September,July
2087,Basic,13,2022-09-11,2023-07-09,Brazil,50,Male,Tablet,1 Month,September,July
2088,Standard,10,2022-09-16,2023-07-09,Mexico,42,Female,Tablet,1 Month,September,July
2089,Standard,10,2022-09-19,2023-07-11,Spain,29,Male,Tablet,1 Month,September,July
2090,Basic,12,2022-09-20,2023-07-12,Italy,31,Female,Tablet,1 Month,September,July
2091,Premium,13,2022-10-05,2023-07-09,Spain,42,Female,Smartphone,1 Month,October,July
2092,Basic,10,2022-10-07,2023-07-09,Spain,44,Female,Laptop,1 Month,October,July
2093,Standard,10,2022-10-10,2023-07-11,United States,34,Male,Smart TV,1 Month,October,July
2094,Premium,13,2022-10-12,2023-07-11,Canada,40,Female,Smart TV,1 Month,October,July
2095,Basic,10,2022-10-13,2023-07-08,United States,38,Male,Smart TV,1 Month,October,July
2096,Basic,15,2022-10-15,2023-07-09,United States,42,Female,Tablet,1 Month,October,July
2097,Basic,10,2022-10-17,2023-07-11,Canada,47,Male,Tablet,1 Month,October,July
2098,Standard,15,2022-10-18,2023-07-10,United Kingdom,29,Female,Tablet,1 Month,October,July
2099,Premium,11,2022-10-20,2023-07-08,Australia,29,Male,Laptop,1 Month,October,July
2100,Basic,14,2022-10-22,2023-07-10,Germany,44,Female,Smart TV,1 Month,October,July
2101,Basic,12,2022-10-25,2023-07-11,France,31,Male,Tablet,1 Month,October,July
2102,Premium,14,2022-10-27,2023-07-09,Brazil,48,Female,Smartphone,1 Month,October,July
2103,Standard,14,2022-11-01,2023-07-07,Mexico,32,Female,Laptop,1 Month,November,July
2104,Standard,13,2022-11-02,2023-07-11,Spain,28,Female,Tablet,1 Month,November,July
2105,Basic,11,2022-11-04,2023-07-10,Italy,36,Female,Smartphone,1 Month,November,July
2106,Premium,10,2022-11-06,2023-07-09,Spain,28,Female,Smartphone,1 Month,November,July
2107,Standard,14,2022-11-07,2023-07-07,Spain,32,Female,Smart TV,1 Month,November,July
2108,Basic,15,2022-11-08,2023-07-10,United States,50,Female,Smartphone,1 Month,November,July
2109,Standard,12,2022-11-09,2023-07-10,Canada,44,Male,Tablet,1 Month,November,July
2110,Premium,14,2022-11-10,2023-07-10,United States,44,Female,Smartphone,1 Month,November,July
2111,Basic,14,2022-11-09,2023-07-09,United States,47,Male,Laptop,1 Month,November,July
2112,Premium,15,2022-11-09,2023-07-10,Canada,39,Female,Smart TV,1 Month,November,July
2113,Standard,11,2022-11-07,2023-07-10,United Kingdom,44,Female,Tablet,1 Month,November,July
2114,Basic,12,2022-11-03,2023-07-10,Australia,46,Female,Tablet,1 Month,November,July
2115,Standard,10,2022-11-04,2023-07-08,Germany,31,Female,Laptop,1 Month,November,July
2116,Premium,12,2022-11-01,2023-07-10,France,33,Female,Tablet,1 Month,November,July
2117,Basic,13,2022-10-27,2023-07-09,Brazil,27,Male,Laptop,1 Month,October,July
2118,Standard,10,2022-10-23,2023-07-10,Mexico,34,Male,Smart TV,1 Month,October,July
2119,Premium,14,2022-10-14,2023-07-09,Spain,48,Male,Laptop,1 Month,October,July
2120,Basic,14,2022-09-28,2023-07-10,Italy,39,Female,Smart TV,1 Month,September,July
2121,Premium,14,2022-09-25,2023-07-09,Spain,39,Male,Laptop,1 Month,September,July
2122,Basic,11,2022-09-23,2023-07-10,Spain,48,Female,Smart TV,1 Month,September,July
2123,Standard,12,2022-09-23,2023-07-09,United States,37,Female,Tablet,1 Month,September,July
2124,Standard,14,2022-09-14,2023-07-11,Canada,40,Male,Laptop,1 Month,September,July
2125,Basic,14,2022-09-05,2023-07-09,United States,41,Female,Smartphone,1 Month,September,July
2126,Premium,12,2022-08-13,2023-07-09,United States,35,Female,Smartphone,1 Month,August,July
2127,Basic,15,2022-08-12,2023-07-09,Canada,46,Male,Smartphone,1 Month,August,July
2128,Standard,10,2022-08-10,2023-07-11,United Kingdom,28,Female,Tablet,1 Month,August,July
2129,Premium,14,2022-08-05,2023-07-09,Australia,29,Female,Laptop,1 Month,August,July
2130,Basic,10,2022-08-04,2023-07-12,Germany,46,Female,Tablet,1 Month,August,July
2131,Premium,11,2022-07-28,2023-07-09,France,35,Male,Laptop,1 Month,July,July
2132,Basic,12,2022-07-24,2023-07-11,Brazil,27,Male,Smart TV,1 Month,July,July
2133,Standard,11,2022-07-22,2023-07-09,Mexico,38,Male,Laptop,1 Month,July,July
2134,Standard,13,2022-07-22,2023-07-12,Spain,43,Male,Smart TV,1 Month,July,July
2135,Basic,15,2022-07-19,2023-07-09,Italy,31,Female,Smartphone,1 Month,July,July
2136,Premium,13,2022-07-17,2023-07-10,Spain,29,Female,Tablet,1 Month,July,July
2137,Basic,10,2022-07-16,2023-07-09,Spain,34,Female,Tablet,1 Month,July,July
2138,Standard,11,2022-07-12,2023-07-12,United States,39,Male,Smartphone,1 Month,July,July
2139,Premium,14,2022-07-12,2023-07-08,Canada,34,Female,Smartphone,1 Month,July,July
2140,Basic,14,2022-07-13,2023-07-10,United States,51,Male,Tablet,1 Month,July,July
2141,Premium,14,2022-07-13,2023-07-09,United States,47,Female,Tablet,1 Month,July,July
2142,Basic,12,2022-07-13,2023-07-11,Canada,46,Male,Smartphone,1 Month,July,July
2143,Standard,12,2022-07-14,2023-07-08,United Kingdom,46,Female,Smartphone,1 Month,July,July
2144,Standard,14,2022-07-15,2023-07-10,Australia,47,Female,Smartphone,1 Month,July,July
2145,Basic,14,2022-07-16,2023-07-09,Germany,40,Female,Smart TV,1 Month,July,July
2146,Premium,12,2022-07-18,2023-07-11,France,41,Female,Tablet,1 Month,July,July
2147,Basic,12,2022-07-23,2023-07-09,Brazil,30,Female,Smartphone,1 Month,July,July
2148,Standard,12,2022-07-25,2023-07-11,Mexico,31,Female,Tablet,1 Month,July,July
2149,Premium,14,2022-07-30,2023-07-09,Spain,42,Male,Smart TV,1 Month,July,July
2150,Basic,12,2022-08-06,2023-07-11,Italy,46,Female,Tablet,1 Month,August,July
2151,Premium,13,2022-08-14,2023-07-08,Spain,34,Female,Smart TV,1 Month,August,July
2152,Basic,14,2022-08-23,2023-07-12,Spain,42,Male,Laptop,1 Month,August,July
2153,Standard,13,2022-08-27,2023-07-09,United States,45,Male,Tablet,1 Month,August,July
2154,Standard,12,2022-08-29,2023-07-10,Canada,30,Male,Smart TV,1 Month,August,July
2155,Basic,12,2022-09-01,2023-07-09,United States,44,Male,Smartphone,1 Month,September,July
2156,Premium,10,2022-09-07,2023-07-13,United States,37,Male,Smart TV,1 Month,September,July
2157,Basic,10,2022-09-13,2023-07-10,Canada,43,Male,Smart TV,1 Month,September,July
2158,Standard,12,2022-09-14,2023-07-10,United Kingdom,46,Male,Smartphone,1 Month,September,July
2159,Premium,11,2022-09-17,2023-07-12,Australia,40,Female,Tablet,1 Month,September,July
2160,Basic,11,2022-09-23,2023-07-12,Germany,45,Female,Smartphone,1 Month,September,July
2161,Premium,10,2022-09-27,2023-07-09,France,48,Female,Smartphone,1 Month,September,July
2162,Basic,10,2022-10-03,2023-07-10,Brazil,43,Female,Tablet,1 Month,October,July
2163,Standard,13,2022-10-10,2023-07-11,Mexico,48,Male,Smart TV,1 Month,October,July
2164,Standard,10,2022-10-12,2023-07-11,Spain,32,Female,Smartphone,1 Month,October,July
2165,Basic,12,2022-10-14,2023-07-08,Italy,38,Male,Laptop,1 Month,October,July
2166,Premium,13,2022-10-16,2023-07-10,Spain,50,Male,Smartphone,1 Month,October,July
2167,Basic,11,2022-10-18,2023-07-11,Spain,33,Female,Laptop,1 Month,October,July
2168,Standard,14,2022-10-20,2023-07-10,United States,27,Male,Smart TV,1 Month,October,July
2169,Premium,12,2022-10-22,2023-07-08,Canada,47,Male,Tablet,1 Month,October,July
2170,Basic,12,2022-10-25,2023-07-10,United States,35,Female,Smart TV,1 Month,October,July
2171,Basic,12,2022-10-26,2023-07-11,United States,41,Male,Tablet,1 Month,October,July
2172,Basic,14,2022-10-29,2023-07-10,Canada,39,Female,Smart TV,1 Month,October,July
2173,Standard,13,2022-10-31,2023-07-07,United Kingdom,46,Female,Smartphone,1 Month,October,July
2174,Premium,14,2022-11-04,2023-07-11,Australia,33,Female,Smartphone,1 Month,November,July
2175,Basic,11,2022-11-06,2023-07-10,Germany,30,Male,Laptop,1 Month,November,July
2176,Basic,13,2022-11-07,2023-07-10,France,46,Male,Tablet,1 Month,November,July
2177,Premium,15,2022-11-08,2023-07-09,Brazil,42,Female,Tablet,1 Month,November,July
2178,Standard,11,2022-11-09,2023-07-11,Mexico,28,Female,Tablet,1 Month,November,July
2179,Standard,10,2022-11-10,2023-07-10,Spain,40,Male,Smart TV,1 Month,November,July
2180,Basic,14,2022-11-10,2023-07-10,Italy,31,Female,Smart TV,1 Month,November,July
2181,Premium,13,2022-11-10,2023-07-09,Spain,27,Male,Laptop,1 Month,November,July
2182,Standard,14,2022-11-09,2023-07-10,Spain,45,Female,Tablet,1 Month,November,July
2183,Basic,10,2022-11-09,2023-07-10,United States,49,Female,Smart TV,1 Month,November,July
2184,Standard,12,2022-11-06,2023-07-11,Canada,28,Male,Tablet,1 Month,November,July
2185,Premium,14,2022-11-03,2023-07-08,United States,33,Male,Smart TV,1 Month,November,July
2186,Basic,15,2022-10-27,2023-07-11,United States,38,Male,Smart TV,1 Month,October,July
2187,Premium,15,2022-10-28,2023-07-10,Canada,44,Male,Tablet,1 Month,October,July
2188,Standard,15,2022-10-18,2023-07-10,United Kingdom,34,Female,Laptop,1 Month,October,July
2189,Basic,15,2022-10-04,2023-07-09,Australia,35,Male,Laptop,1 Month,October,July
2190,Standard,10,2022-09-29,2023-07-10,Germany,47,Male,Tablet,1 Month,September,July
2191,Premium,12,2022-09-29,2023-07-10,France,30,Male,Smartphone,1 Month,September,July
2192,Basic,12,2022-09-23,2023-07-10,Brazil,50,Female,Smart TV,1 Month,September,July
2193,Standard,12,2022-09-17,2023-07-09,Mexico,32,Male,Laptop,1 Month,September,July
2194,Premium,14,2022-09-12,2023-07-12,Spain,36,Female,Smart TV,1 Month,September,July
2195,Basic,14,2022-08-16,2023-07-10,Italy,40,Female,Smart TV,1 Month,August,July
2196,Premium,15,2022-08-16,2023-07-09,Spain,39,Male,Smartphone,1 Month,August,July
2197,Basic,11,2022-08-13,2023-07-10,Spain,28,Male,Smartphone,1 Month,August,July
2198,Standard,12,2022-08-12,2023-07-11,United States,29,Female,Smart TV,1 Month,August,July
2199,Standard,14,2022-08-13,2023-07-09,Canada,49,Male,Tablet,1 Month,August,July
2200,Basic,14,2022-07-30,2023-07-12,United States,40,Male,Laptop,1 Month,July,July
2201,Premium,12,2022-07-25,2023-07-10,United States,29,Male,Laptop,1 Month,July,July
2202,Basic,14,2022-07-25,2023-07-11,Canada,35,Female,Tablet,1 Month,July,July
2203,Standard,14,2022-07-26,2023-07-10,United Kingdom,44,Male,Smartphone,1 Month,July,July
2204,Premium,11,2022-07-25,2023-07-13,Australia,39,Male,Smart TV,1 Month,July,July
2205,Basic,12,2022-07-23,2023-07-09,Germany,27,Male,Smart TV,1 Month,July,July
2206,Premium,11,2022-07-18,2023-07-11,France,31,Male,Smart TV,1 Month,July,July
2207,Basic,13,2022-07-13,2023-07-10,Brazil,39,Female,Laptop,1 Month,July,July
2208,Standard,13,2022-07-13,2023-07-12,Mexico,44,Male,Laptop,1 Month,July,July
2209,Standard,10,2022-07-13,2023-07-09,Spain,48,Female,Tablet,1 Month,July,July
2210,Basic,11,2022-07-13,2023-07-11,Italy,27,Male,Smartphone,1 Month,July,July
2211,Premium,13,2022-07-13,2023-07-09,Spain,27,Male,Laptop,1 Month,July,July
2212,Basic,14,2022-07-14,2023-07-11,Spain,41,Male,Smart TV,1 Month,July,July
2213,Standard,15,2022-07-15,2023-07-09,United States,44,Female,Tablet,1 Month,July,July
2214,Premium,12,2022-07-16,2023-07-12,Canada,29,Female,Tablet,1 Month,July,July
2215,Basic,13,2022-07-18,2023-07-09,United States,42,Female,Smartphone,1 Month,July,July
2216,Premium,15,2022-07-21,2023-07-11,United States,45,Female,Smart TV,1 Month,July,July
2217,Basic,11,2022-07-24,2023-07-09,Canada,39,Female,Tablet,1 Month,July,July
2218,Standard,15,2022-07-29,2023-07-12,United Kingdom,41,Female,Tablet,1 Month,July,July
2219,Standard,10,2022-08-06,2023-07-10,Australia,41,Female,Laptop,1 Month,August,July
2220,Basic,15,2022-08-11,2023-07-11,Germany,41,Male,Smartphone,1 Month,August,July
2221,Premium,14,2022-08-16,2023-07-09,France,47,Female,Smart TV,1 Month,August,July
2222,Basic,10,2022-08-21,2023-07-13,Brazil,49,Female,Smartphone,1 Month,August,July
2223,Standard,12,2022-08-22,2023-07-10,Mexico,29,Male,Laptop,1 Month,August,July
2224,Premium,10,2022-08-24,2023-07-10,Spain,33,Male,Tablet,1 Month,August,July
2225,Basic,13,2022-09-02,2023-07-12,Italy,45,Female,Smart TV,1 Month,September,July
2226,Premium,13,2022-09-06,2023-07-13,Spain,41,Female,Laptop,1 Month,September,July
2227,Basic,11,2022-09-11,2023-07-10,Spain,31,Male,Laptop,1 Month,September,July
2228,Standard,15,2022-09-16,2023-07-10,United States,51,Male,Tablet,1 Month,September,July
2229,Standard,11,2022-09-22,2023-07-12,Canada,43,Female,Smartphone,1 Month,September,July
2230,Basic,12,2022-09-26,2023-07-12,United States,33,Female,Laptop,1 Month,September,July
2231,Premium,10,2022-10-02,2023-07-09,United States,47,Female,Smartphone,1 Month,October,July
2232,Basic,13,2022-10-04,2023-07-10,Canada,40,Female,Laptop,1 Month,October,July
2233,Standard,14,2022-10-09,2023-07-12,United Kingdom,34,Female,Smartphone,1 Month,October,July
2234,Premium,15,2022-10-11,2023-07-11,Australia,40,Male,Tablet,1 Month,October,July
2235,Basic,15,2022-10-15,2023-07-09,Germany,38,Male,Laptop,1 Month,October,July
2236,Premium,11,2022-10-16,2023-07-10,France,47,Male,Smart TV,1 Month,October,July
2237,Basic,13,2022-10-18,2023-07-11,Brazil,29,Male,Smart TV,1 Month,October,July
2238,Standard,14,2022-10-21,2023-07-10,Mexico,49,Female,Smartphone,1 Month,October,July
2239,Standard,12,2022-10-22,2023-07-08,Spain,40,Male,Smart TV,1 Month,October,July
2240,Basic,12,2022-10-25,2023-07-11,Italy,51,Female,Laptop,1 Month,October,July
2241,Premium,11,2022-10-29,2023-07-11,Spain,51,Female,Tablet,1 Month,October,July
2242,Basic,12,2022-10-30,2023-07-10,Spain,50,Female,Smart TV,1 Month,October,July
2243,Standard,10,2022-11-04,2023-07-09,United States,47,Female,Laptop,1 Month,November,July
2244,Premium,10,2022-11-05,2023-07-12,Canada,40,Male,Smart TV,1 Month,November,July
2245,Basic,15,2022-11-07,2023-07-10,United States,35,Female,Smart TV,1 Month,November,July
2246,Basic,15,2022-11-08,2023-07-10,United States,37,Female,Smart TV,1 Month,November,July
2247,Basic,15,2022-11-09,2023-07-10,Canada,30,Male,Tablet,1 Month,November,July
2248,Standard,15,2022-11-10,2023-07-11,United Kingdom,47,Female,Tablet,1 Month,November,July
2249,Premium,12,2022-11-11,2023-07-10,Australia,35,Male,Smartphone,1 Month,November,July
2250,Basic,14,2022-11-10,2023-07-11,Germany,33,Male,Tablet,1 Month,November,July
2251,Basic,13,2022-11-10,2023-07-09,France,51,Female,Laptop,1 Month,November,July
2252,Premium,12,2022-11-11,2023-07-11,Brazil,31,Female,Tablet,1 Month,November,July
2253,Standard,10,2022-11-07,2023-07-11,Mexico,48,Female,Laptop,1 Month,November,July
2254,Standard,11,2022-11-04,2023-07-11,Spain,40,Male,Laptop,1 Month,November,July
2255,Basic,15,2022-10-31,2023-07-09,Italy,41,Female,Laptop,1 Month,October,July
2256,Premium,15,2022-10-29,2023-07-11,Spain,41,Male,Laptop,1 Month,October,July
2257,Standard,12,2022-10-20,2023-07-10,Spain,28,Female,Laptop,1 Month,October,July
2258,Basic,13,2022-10-14,2023-07-11,United States,45,Female,Laptop,1 Month,October,July
2259,Standard,11,2022-10-12,2023-07-10,Canada,32,Female,Laptop,1 Month,October,July
2260,Premium,10,2022-10-01,2023-07-11,United States,31,Male,Tablet,1 Month,October,July
2261,Basic,10,2022-09-25,2023-07-10,United States,40,Female,Tablet,1 Month,September,July
2262,Premium,10,2022-09-23,2023-07-10,Canada,40,Female,Smartphone,1 Month,September,July
2263,Standard,14,2022-09-19,2023-07-09,United Kingdom,50,Male,Tablet,1 Month,September,July
2264,Basic,12,2022-09-02,2023-07-12,Australia,41,Male,Smartphone,1 Month,September,July
